t_min,HI,stage
1811.0,0.1241561352289134,D
1812.0,0.09213487584999282,D
1813.0,0.10346292073771486,D
1814.0,0.08621071441688127,D
1815.0,0.09492081135901669,D
1816.0,0.11198724446672886,D
1817.0,0.07938294889629102,D
1818.0,0.08405263009486943,D
1819.0,0.0845212930323746,D
1820.0,0.10363717424499123,D
1821.0,0.07012037524511244,D
1822.0,0.08338401542174394,D
1823.0,0.0995388200026832,D
1824.0,0.11229454085753494,D
1825.0,0.07620806263481814,D
1826.0,0.08549582692108486,D
1827.0,0.0946447389162221,D
1828.0,0.09399300881020227,D
1829.0,0.0805310425427246,D
1830.0,0.09848643625021784,D
1831.0,0.10823512046062962,D
1832.0,0.10442387469159684,D
1833.0,0.1006449326101619,D
1834.0,0.08959654311483711,D
1835.0,0.11120878444731179,D
1836.0,0.09020427799720736,D
1837.0,0.10559638362473518,D
1838.0,0.08412887177466567,D
1839.0,0.09655309264181182,D
1840.0,0.05624846870951462,D
1841.0,0.03645134718782254,D
1842.0,0.09014939306406257,D
1843.0,0.09295080893597192,D
1844.0,0.07579471585203136,D
1845.0,0.07794549743356372,D
1846.0,0.07924854403419257,D
1847.0,0.10940510237408906,D
1848.0,0.09698353309307937,D
1849.0,0.10977099252308725,D
1850.0,0.10868697040764921,D
1851.0,0.10711885349143722,D
1852.0,0.10198483216901069,D
1853.0,0.07266931147385901,D
1854.0,0.10312100016428621,D
1855.0,0.09011803328991413,D
1856.0,0.12491230467023554,D
1857.0,0.11694433758528934,D
1858.0,0.08375789549147471,D
1859.0,0.0979246845428059,D
1860.0,0.15409403141459704,D
1861.0,0.1242366485149742,D
1862.0,0.10093658744025484,D
1863.0,0.09923414648195825,D
1864.0,0.08383468085496461,D
1865.0,0.10561265061173179,D
1866.0,0.14068019976201104,D
1867.0,0.10893749897701864,D
1868.0,0.09374929682491263,D
1869.0,0.08259576358794447,D
1870.0,0.1174975440100505,D
1871.0,0.09894739406195402,D
1872.0,0.06586346718975034,D
1873.0,0.09285121900537235,D
1874.0,0.09082336976105639,D
1875.0,0.12979433299081014,D
1876.0,0.10171459607151798,D
1877.0,0.10453887201360079,D
1878.0,0.10597877614971009,D
1879.0,0.0959796889872484,D
1880.0,0.06731848670799322,D
1881.0,0.08202091025887949,D
1882.0,0.08298472838000018,D
1883.0,0.09362972784904726,D
1884.0,0.10135927732496727,D
1885.0,0.08405570478999054,D
1886.0,0.09859468213700845,D
1887.0,0.07164403223862648,D
1888.0,0.11075829032799284,D
1889.0,0.1269192379167283,D
1890.0,0.09943177337588906,D
1891.0,0.11835302772572669,D
1892.0,0.09352400445034459,D
1893.0,0.10858108951968845,D
1894.0,0.08196788807667263,D
1895.0,0.10387981271447795,D
1896.0,0.10277579527921021,D
1897.0,0.09994836775575842,D
1898.0,0.14189098202080602,D
1899.0,0.10262324189193607,D
1900.0,0.11258185076779122,D
1901.0,0.1636077555039757,D
1902.0,0.13047311592418118,D
1903.0,0.09493549912824789,D
1904.0,0.13684787632659215,D
1905.0,0.11580524022476305,D
1906.0,0.10606081114583603,D
1907.0,0.05754794799720286,D
1908.0,0.07394597469018094,D
1909.0,0.10611558976707121,D
1910.0,0.09144554260440026,D
1911.0,0.14744879277250952,D
1912.0,0.09997945800143955,D
1913.0,0.10977018085115303,D
1914.0,0.12101763666472956,D
1915.0,0.14894273404113073,D
1916.0,0.11708123805779329,D
1917.0,0.10605199858309654,D
1918.0,0.11410522503868495,D
1919.0,0.1017447510575606,D
1920.0,0.12340324263126196,D
1921.0,0.11686127231045376,D
1922.0,0.11380640188523439,D
1923.0,0.12516964701966984,D
1924.0,0.15461632168709272,D
1925.0,0.14973179045578633,D
1926.0,0.12118130784876777,D
1927.0,0.10303315130161549,D
1928.0,0.11541163382356752,D
1929.0,0.12913521262001595,D
1930.0,0.11296153389943635,D
1931.0,0.09722458371254582,D
1932.0,0.10252854323992294,D
1933.0,0.1213167017349974,D
1934.0,0.10409877105102641,D
1935.0,0.0603864298508943,D
1936.0,0.0730003477259787,D
1937.0,0.08827746457159917,D
1938.0,0.08754411913656579,D
1939.0,0.07982436610695129,D
1940.0,0.08332612249212838,D
1941.0,0.07965461568851415,D
1942.0,0.10324086112720861,D
1943.0,0.14002832131728526,D
1944.0,0.10668959663497668,D
1945.0,0.09791736831187886,D
1946.0,0.11593797543609012,D
1947.0,0.09481847823691959,D
1948.0,0.11865195932433838,D
1949.0,0.10260359105491149,D
1950.0,0.10845298865337942,D
1951.0,0.11247073009293374,D
1952.0,0.11567461463595725,D
1953.0,0.09861709415428693,D
1954.0,0.09700512859054568,D
1955.0,0.07451748598277408,D
1956.0,0.1029951903559892,D
1957.0,0.14937982827055943,D
1958.0,0.12329403480730954,D
1959.0,0.12021067838034863,D
1960.0,0.10448659595509217,D
1961.0,0.17629928986108043,D
1962.0,0.1183622382397723,D
1963.0,0.10770665255403282,D
1964.0,0.13565836841211767,D
1965.0,0.14906577984218158,D
1966.0,0.14488248649744423,D
1967.0,0.13568442279654394,D
1968.0,0.11011655168993412,D
1969.0,0.11581303942367244,D
1970.0,0.15973011054097344,D
1971.0,0.11655857983271883,D
1972.0,0.1184754789185028,D
1973.0,0.12421404386535419,D
1974.0,0.15741982587061187,D
1975.0,0.1097631776052768,D
1976.0,0.12713567991199373,D
1977.0,0.12214320341490832,D
1978.0,0.10207207195454751,D
1979.0,0.13303343929923378,D
1980.0,0.10972156647524693,D
1981.0,0.13583978527689555,D
1982.0,0.09226210086364747,D
1983.0,0.09638089194205586,D
1984.0,0.10154559663900038,D
1985.0,0.10633602397634737,D
1986.0,0.07430916480304824,D
1987.0,0.13269312836586505,D
1988.0,0.10325330340572816,D
1989.0,0.144363098827655,D
1990.0,0.13007714565611672,D
1991.0,0.13858698268154004,D
1992.0,0.12288096017266284,D
1993.0,0.1043335788185795,D
1994.0,0.1086082690198682,D
1995.0,0.12905684123002864,D
1996.0,0.14036312596599346,D
1997.0,0.13434256624338456,D
1998.0,0.12489561746045155,D
1999.0,0.09958939986010769,D
2000.0,0.10398205839597115,D
2001.0,0.10996221354909654,D
2002.0,0.13840213732961604,D
2003.0,0.16020128575204298,D
2004.0,0.12803680792166877,D
2005.0,0.14839549746862127,D
2006.0,0.1396535544600963,D
2007.0,0.13489271242155276,D
2008.0,0.14586283568570646,D
2009.0,0.13151223045609226,D
2010.0,0.12367623827553223,D
2011.0,0.12836975460549208,D
2012.0,0.14399474780725002,D
2013.0,0.1600105840538793,D
2014.0,0.12004394900527918,D
2015.0,0.10577525303305917,D
2016.0,0.14779137580594492,D
2017.0,0.14462192117117426,D
2018.0,0.088610126398346,D
2019.0,0.09845017933128737,D
2020.0,0.12695062406979812,D
2021.0,0.10051673380294433,D
2022.0,0.12334462864704769,D
2023.0,0.12284285686265255,D
2024.0,0.14086914626335803,D
2025.0,0.1135043258591071,D
2026.0,0.1615906726061046,D
2027.0,0.14657984051165804,D
2028.0,0.14958616230067817,D
2029.0,0.11874409064221447,D
2030.0,0.1267220342569056,D
2031.0,0.16995953874300826,D
2032.0,0.16239746677578767,D
2033.0,0.1320832574953938,D
2034.0,0.1367473501391305,D
2035.0,0.12886835495158058,D
2036.0,0.15022392184172603,D
2037.0,0.12051905994467839,D
2038.0,0.14311875921837358,D
2039.0,0.1371730130371594,D
2040.0,0.1530504881170391,D
2041.0,0.11078029469332303,D
2042.0,0.15688497239014795,D
2043.0,0.12116902830844864,D
2044.0,0.1258007093915667,D
2045.0,0.12415036074153735,D
2046.0,0.15119884104725434,D
2047.0,0.12230670220696964,D
2048.0,0.16045547615397096,D
2049.0,0.1471891433297717,D
2050.0,0.15131665862125052,D
2051.0,0.1479614354606237,D
2052.0,0.1299595105529237,D
2053.0,0.12741004321054783,D
2054.0,0.1292325798796271,D
2055.0,0.17910169367882361,D
2056.0,0.10263829727079607,D
2057.0,0.11385522859436546,D
2058.0,0.14214423574501392,D
2059.0,0.1546147171045887,D
2060.0,0.12048475887717612,D
2061.0,0.1319005986709868,D
2062.0,0.1531188415363099,D
2063.0,0.1119771942085356,D
2064.0,0.15796437891702436,D
2065.0,0.1829822050889179,D
2066.0,0.16218403424358113,D
2067.0,0.1489828810188324,D
2068.0,0.22078155336556973,D
2069.0,0.16277970152827995,D
2070.0,0.15971776884449196,D
2071.0,0.13801263847530523,D
2072.0,0.18169896317068926,D
2073.0,0.17647048059834808,D
2074.0,0.1639244671778133,D
2075.0,0.19985406788498566,D
2076.0,0.1773044402601279,D
2077.0,0.16644244934460833,D
2078.0,0.15040175826511154,D
2079.0,0.16342413297780975,D
2080.0,0.15558127607819777,D
2081.0,0.15418923880234758,D
2082.0,0.1517942705292819,D
2083.0,0.16273025846286363,D
2084.0,0.1372339345357275,D
2085.0,0.1799580621873428,D
2086.0,0.16040431498707014,D
2087.0,0.1810296329411715,D
2088.0,0.16304839246338143,D
2089.0,0.1719606450016195,D
2090.0,0.1735666812604451,D
2091.0,0.1594037995055419,D
2092.0,0.15355535062714606,D
2093.0,0.16717489885499007,D
2094.0,0.14380389663629325,D
2095.0,0.184100621229514,D
2096.0,0.17836575531846607,D
2097.0,0.19079391634273551,D
2098.0,0.17650562147885093,D
2099.0,0.18150145006571705,D
2100.0,0.17503037986298622,D
2101.0,0.14157215850245652,D
2102.0,0.16206408582387224,D
2103.0,0.17581509328776607,D
2104.0,0.13565568257094765,D
2105.0,0.16836213098229774,D
2106.0,0.18481612740782008,D
2107.0,0.15043454146190646,D
2108.0,0.1851236701449554,D
2109.0,0.14101486906059751,D
2110.0,0.21621657286180862,D
2111.0,0.17695013461869985,D
2112.0,0.1617174524264264,D
2113.0,0.17442075731558504,D
2114.0,0.1798736919715117,D
2115.0,0.18522975674156478,D
2116.0,0.1511112869405187,D
2117.0,0.1136594838032758,D
2118.0,0.13422034591514392,D
2119.0,0.10257133743463075,D
2120.0,0.13209811932402407,D
2121.0,0.13333060659989832,D
2122.0,0.1069122413542287,D
2123.0,0.13481672926738456,D
2124.0,0.10839945294737383,D
2125.0,0.14429369703909717,D
2126.0,0.10843389150585331,D
2127.0,0.16364823395017883,D
2128.0,0.12609897769587383,D
2129.0,0.12578373511160412,D
2130.0,0.1596748278469884,D
2131.0,0.16822388066315327,D
2132.0,0.14515669201761022,D
2133.0,0.13860587062741025,D
2134.0,0.18421160280996665,D
2135.0,0.12457542366396564,D
2136.0,0.14574562413523368,D
2137.0,0.14712081226790624,D
2138.0,0.11703745769195215,D
2139.0,0.1601665760203962,D
2140.0,0.18440159464877248,D
2141.0,0.17227859272385532,D
2142.0,0.17106289546682446,D
2143.0,0.13237001755262448,D
2144.0,0.20081964545535683,D
2145.0,0.12622581079312933,D
2146.0,0.14984148506675804,D
2147.0,0.18269934344484573,D
2148.0,0.13357639373677965,D
2149.0,0.14682765337768675,D
2150.0,0.19027480193208124,D
2151.0,0.17426716294963238,D
2152.0,0.1079105521734449,D
2153.0,0.17886636843270445,D
2154.0,0.2383821885727713,D
2155.0,0.1508904640760453,D
2156.0,0.168780933171627,D
2157.0,0.08721489820982921,D
2158.0,0.1706534111294108,D
2159.0,0.17434293163520137,D
2160.0,0.19807545896984494,D
2161.0,0.10554547337854635,D
2162.0,0.06854739572175945,D
2163.0,0.09045787793819683,D
2164.0,0.10524237557595391,D
2165.0,0.1387607812595411,D
2166.0,0.1405074496224595,D
2167.0,0.1740274559852049,D
2168.0,0.13571642765149788,D
2169.0,0.1594570190872756,D
2170.0,0.1499620574843287,D
2171.0,0.18370352753511715,D
2172.0,0.24082898508068365,D
2173.0,0.17431421740031872,D
2174.0,0.1871044403983085,D
2175.0,0.1856055547980966,D
2176.0,0.1948185555855258,D
2177.0,0.177963530886865,D
2178.0,0.21815612249036723,D
2179.0,0.18414264198442698,D
2180.0,0.16448998772886875,D
2181.0,0.15765433187250885,D
2182.0,0.17675057417751813,D
2183.0,0.18543236769123808,D
2184.0,0.19547428009346926,D
2185.0,0.14066031780723234,D
2186.0,0.1922162893339097,D
2187.0,0.19861021302281148,D
2188.0,0.11743209601888227,D
2189.0,0.14198143169340793,D
2190.0,0.15239242720699286,D
2191.0,0.15948925081056262,D
2192.0,0.17146996816667945,D
2193.0,0.18050068440077502,D
2194.0,0.16017332699032244,D
2195.0,0.21655227687625325,D
2196.0,0.17184892569177965,D
2197.0,0.1756613631830873,D
2198.0,0.19621685335388503,D
2199.0,0.18468318393956043,D
2200.0,0.13013533216499462,D
2201.0,0.14878250144467245,D
2202.0,0.143694629061598,D
2203.0,0.14697413676558727,D
2204.0,0.1801456444842015,D
2205.0,0.23668689192089193,D
2206.0,0.18646912674320407,D
2207.0,0.15718427402014826,D
2208.0,0.3622882909337666,D
2209.0,0.4039225677100384,D
2210.0,0.25602728596265895,D
2211.0,0.10823708355060065,D
2212.0,0.06104212576019865,D
2213.0,0.06071472684921387,D
2214.0,0.12078572752104769,D
2215.0,0.14198735427141707,D
2216.0,0.15698528795301903,D
2217.0,0.22323869317667053,D
2218.0,0.16375383134425475,D
2219.0,0.3285627466232483,D
2220.0,0.3076970485374688,D
2221.0,0.2257748758579591,D
2222.0,0.3987147393466795,D
2223.0,0.28160929847019234,D
2224.0,0.2624538888177186,D
2225.0,0.4376936747623697,D
2226.0,0.32183940104025893,D
2227.0,0.23218913631972712,D
2228.0,0.17405757751760745,D
2229.0,0.23482742985759683,D
2230.0,0.4185414233611399,D
2231.0,0.2915766560814963,D
2232.0,0.23267536485173382,D
2233.0,0.21736274711723405,D
2234.0,0.3437092751637452,D
2235.0,0.3018346434309927,D
2236.0,0.3509606083428242,D
2237.0,0.2916098756355,D
2238.0,0.23967021332702257,D
2239.0,0.2773767617084412,D
2240.0,0.27784013166105814,D
2241.0,0.3692714938193804,D
2242.0,0.3209881883416431,D
2243.0,0.34560670369527335,D
2244.0,0.4229074255692403,D
2245.0,0.285752558361396,D
2246.0,0.34212972005077097,D
2247.0,0.3464361340143947,D
2248.0,0.39903042848786185,D
2249.0,0.25411800409458873,D
2250.0,0.16652178434928672,D
2251.0,0.27438790100066374,D
2252.0,0.32440512245924213,D
2253.0,0.3517803801270072,D
2254.0,0.31048053175798673,D
2255.0,0.33665979260117285,D
2256.0,0.33217518009550767,D
2257.0,0.2811084382551795,D
2258.0,0.41368485294624063,D
2259.0,0.33576488627269446,D
2260.0,0.3349586753145356,D
2261.0,0.3278800497601211,D
2262.0,0.28046556000934325,D
2263.0,0.22988378646178223,D
2264.0,0.3359737948777307,D
2265.0,0.38366200180639126,D
2266.0,0.32540570295824517,D
2267.0,0.30434219651298033,D
2268.0,0.3483440964689178,D
2269.0,0.33761378083151333,D
2270.0,0.34772253192318753,D
2271.0,0.34415082824979343,D
2272.0,0.4604062003920967,D
2273.0,0.42852964543333544,D
2274.0,0.2799206089029072,D
2275.0,0.4848830304565632,D
2276.0,0.3656663000701161,D
2277.0,0.29917593047009106,D
2278.0,0.34436512487742016,D
2279.0,0.32974527638594187,D
2280.0,0.2693394926019783,D
2281.0,0.2649065030882714,D
2282.0,0.28548186203527504,D
2283.0,0.5106568431246362,D
2284.0,0.6691145579637936,D
2285.0,0.17343131917640894,D
2286.0,0.19013128907835405,D
2287.0,0.31068912847976377,D
2288.0,0.4207423506176745,D
2289.0,0.12168131744747651,D
2290.0,0.1195893535583443,D
2291.0,0.19136301753074242,D
2292.0,0.20780265355212396,D
2293.0,0.209140380890821,D
2294.0,0.20809005494200208,D
2295.0,0.2973454891038726,D
2296.0,0.1867016995070359,D
2297.0,0.20285658687410243,D
2298.0,0.19631558353040293,D
2299.0,0.2573011414450622,D
2300.0,0.22752831647834545,D
2301.0,0.2171697738834159,D
2302.0,0.2867642548951531,D
2303.0,0.13170544615139212,D
2304.0,0.10747937535280679,D
2305.0,0.15554911717012698,D
2306.0,0.1647131258403108,D
2307.0,0.20588561748807294,D
2308.0,0.1523227395376699,D
2309.0,0.18221505980969763,D
2310.0,0.13996279319559124,D
2311.0,0.16591039476868624,D
2312.0,0.1541194324413843,D
2313.0,0.14566372822670573,D
2314.0,0.17199852722407277,D
2315.0,0.13625105166358256,D
2316.0,0.13978929483273597,D
2317.0,0.11595816004398558,D
2318.0,0.08606396311937686,D
2319.0,0.06721110935732104,D
2320.0,0.06420025140189471,D
2321.0,0.07739226725549081,D
2322.0,0.04712088108712235,D
2323.0,0.02901841343476119,D
2324.0,0.04452748798474271,D
2325.0,0.06419098546863615,D
2326.0,0.04505690121667051,D
2327.0,0.024421298605857265,D
2328.0,0.051808268281817366,D
2329.0,0.0231501073878066,D
2330.0,0.06750822171375813,D
2331.0,0.06828387362555607,D
2332.0,0.0475921278700486,D
2333.0,0.06786469916908931,D
2334.0,0.25924053930304725,D
2335.0,0.19937341165199438,D
2336.0,0.20249684728801823,D
2337.0,0.22339556414259035,D
2338.0,0.2890341532389853,D
2339.0,0.49897077853403937,D
2340.0,0.2917371693781611,D
2341.0,0.4352209654754456,D
2342.0,0.3282903323645721,D
2343.0,0.08635359447120297,D
2344.0,0.04475912865916305,D
2345.0,0.12859430045430012,D
2346.0,0.34115303047969736,D
2347.0,0.37709286805921294,D
2348.0,0.2407182276652391,D
2349.0,0.14022724930993863,D
2350.0,0.23764406017999037,D
2351.0,0.242603827106437,D
2352.0,0.2483189839479369,D
2353.0,0.2697616558109694,D
2354.0,0.2780457356326453,D
2355.0,0.24770551113890368,D
2356.0,0.25202862319203817,D
2357.0,0.34624352052974156,D
2358.0,0.21261577263823256,D
2359.0,0.26295105315388256,D
2360.0,0.3446454906902055,D
2361.0,0.5488818395121446,D
2362.0,0.12995609056377438,D
2363.0,0.2518559425018661,D
2364.0,0.27658127650794784,D
2365.0,0.35450893969205804,D
2366.0,0.3515591875221604,D
2367.0,0.31556699305245406,D
2368.0,0.26646183103445514,D
2369.0,0.5463394690137227,D
2370.0,0.18196660131752493,D
2371.0,0.13746949613555984,D
2372.0,0.1475928753289026,D
2373.0,0.12248757526534022,D
2374.0,0.11967629372542259,D
2375.0,0.20343888391710588,D
2376.0,0.24590851601300315,D
2377.0,0.31658472497216233,D
2378.0,0.3553653444193848,D
2379.0,0.41282406015384143,D
2380.0,0.37599259798681056,D
2381.0,0.33926480773263185,D
2382.0,0.15322977255069306,D
2383.0,0.12630823141535746,D
2384.0,0.1578164317424404,D
2385.0,0.131363565058773,D
2386.0,0.12741274572468256,D
2387.0,0.14467443843976985,D
2388.0,0.15409434049168064,D
2389.0,0.1429707010670711,D
2390.0,0.22201593627017158,D
2391.0,0.2363070120213429,D
2392.0,0.22543236812338063,D
2393.0,0.33091817847277244,D
2394.0,0.10026563692658896,D
2395.0,0.12303747916057946,D
2396.0,0.10854363182302634,D
2397.0,0.12341463535452903,D
2398.0,0.13062603715697022,D
2399.0,0.1339390930048576,D
2400.0,0.11094758878889037,D
2401.0,0.14437217191543417,D
2402.0,0.13974686500380865,D
2403.0,0.12754458474972197,D
2404.0,0.14166042719786337,D
2405.0,0.15447266271101667,D
2406.0,0.17219208829652902,D
2407.0,0.12432396114104538,D
2408.0,0.12473209061678309,D
2409.0,0.12866877205646907,D
2410.0,0.1821612418640461,D
2411.0,0.16773949031643304,D
2412.0,0.18077757339866526,D
2413.0,0.2110476060802008,D
2414.0,0.2248818973889818,D
2415.0,0.18465278837891286,D
2416.0,0.19908559177505633,D
2417.0,0.14418344721420853,D
2418.0,0.1896798475269661,D
2419.0,0.19005616900403494,D
2420.0,0.17320729249130448,D
2421.0,0.19137586123879707,D
2422.0,0.17927112912613058,D
2423.0,0.16891088768337284,D
2424.0,0.17647313289487843,D
2425.0,0.3943600822202714,D
2426.0,0.17848513619107362,D
2427.0,0.26500069189010383,D
2428.0,0.19894644297414263,D
2429.0,0.19442100134768592,D
2430.0,0.13549296506168465,D
2431.0,0.2529749673551905,D
2432.0,0.3537368126272668,D
2433.0,0.27376710338899796,D
2434.0,0.3868903982880719,D
2435.0,0.19593888809035304,D
2436.0,0.3418373836363138,D
2437.0,0.17385851007894368,D
2438.0,0.32305764015374877,D
2439.0,0.21216430938510733,D
2440.0,0.3416692674903184,D
2441.0,0.05502620149076005,D
2442.0,0.20082207601653232,D
2443.0,0.15176510938328272,D
2444.0,0.16448221745533836,D
2445.0,0.2944248793088978,D
2446.0,0.4275418831619565,D
2447.0,0.3828128792096417,D
2448.0,0.6693719126043243,D
2449.0,0.14891956010693788,D
2450.0,0.3179361182791725,D
2451.0,0.16962192102715914,D
2452.0,0.33130113675773837,D
2453.0,0.331911956861612,D
2454.0,0.39417509271442225,D
2455.0,0.3512201240570052,D
2456.0,0.11271026423400804,D
2457.0,0.16595229839210807,D
2458.0,0.2532854543378676,D
2459.0,0.24493593645257702,D
2460.0,0.24132971245550208,D
2461.0,0.18845385696507036,D
2462.0,0.18566767178454407,D
2463.0,0.15163483327496305,D
2464.0,0.1899219195425228,D
2465.0,0.3506172073337556,D
2466.0,0.16838905817753183,D
2467.0,0.45151306001452085,D
2468.0,0.5766956701415935,D
2469.0,0.22686247255050876,D
2470.0,0.46690253228163653,D
2471.0,0.42520012467594054,D
2472.0,0.5216775529263985,D
2473.0,0.5108147012067931,D
2474.0,0.22648455902966955,D
2475.0,0.4016086533211666,D
2476.0,0.519919388134321,D
2477.0,0.4182767458741707,D
2478.0,0.48348037269498806,D
2479.0,0.5952844015781775,D
2480.0,0.49899359211077243,D
2481.0,0.6592050288836417,D
2482.0,0.5403070046002384,D
2483.0,0.514748582281455,D
2484.0,0.6556185499884759,D
2485.0,0.6144907938158359,D
2486.0,0.6359979049157605,D
2487.0,0.6868959821489758,D
2488.0,0.7448926557164841,D
2489.0,0.7502192674774029,D
2490.0,0.6424301182411968,D
2491.0,0.7361900554579912,D
2492.0,0.6995221673994595,D
2493.0,0.5867562170441303,D
2494.0,0.8940116374151449,D
2495.0,1.0,F
